31,19,262.995874128,323.665180872,18.110789967,21.576612987,-1,-1,-1
31,12,254.679646842,268.399030494,18.780524756,36.524101366,-1,-1,-1
31,22,119.478446130,293.819338061,21.283611172,22.276901715,-1,-1,-1
31,14,428.410407425,274.403604171,25.639370141,33.190043409,-1,-1,-1
31,17,360.941575635,278.846435316,117.513852010,96.749112944,-1,-1,-1
31,14,428.410407425,274.403604171,25.639370141,33.190043409,-1,-1,-1
31,11,386.385059342,264.630828772,26.446262625,26.276031120,-1,-1,-1
32,0,299.632101791,237.566171428,42.472283572,107.586885118,-1,-1,-1
32,5,208.808943358,309.831788229,28.887145793,16.260639092,-1,-1,-1
32,6,237.727783577,254.182429102,30.766915873,45.875952102,-1,-1,-1
32,19,264.559891272,331.554587436,18.275948440,21.822151935,-1,-1,-1
32,4,112.252771098,316.884311123,222.969629427,94.546519128,-1,-1,-1
32,7,376.482985458,253.274524632,20.581471192,30.986516985,-1,-1,-1
32,12,256.256334647,275.502996994,18.605389065,36.938949789,-1,-1,-1
32,12,256.256334647,275.502996994,18.605389065,36.938949789,-1,-1,-1
32,23,103.658584502,349.817520572,59.541265619,31.825827759,-1,-1,-1
32,14,431.051716461,279.308680399,25.847774334,33.499090167,-1,-1,-1
32,14,431.051716461,279.308680399,25.847774334,33.499090167,-1,-1,-1
32,14,431.051716461,279.308680399,25.847774334,33.499090167,-1,-1,-1
32,17,363.435885364,284.307904849,119.117934940,96.984202996,-1,-1,-1
32,21,212.103996890,316.861998310,29.044190391,11.503267823,-1,-1,-1
33,6,239.404516549,255.479009296,30.850846905,46.093359285,-1,-1,-1
33,4,112.653286410,318.908747910,224.532667335,95.170428849,-1,-1,-1
33,7,378.871751629,254.375875342,20.682878044,31.125430637,-1,-1,-1
33,19,265.878555532,333.720960439,18.404449435,21.991558295,-1,-1,-1
33,5,210.134707729,311.556482148,29.036820235,16.364666196,-1,-1,-1
33,12,257.919431940,276.950051055,18.682687531,37.131449330,-1,-1,-1
33,12,257.919431940,276.950051055,18.682687531,37.131449330,-1,-1,-1
33,9,443.678817040,270.994940304,20.821819399,37.730196004,-1,-1,-1
33,137,426.269292203,264.807596662,31.543595056,42.985293649,-1,-1,-1
33,11,391.056583948,271.128601977,26.753982608,26.592372699,-1,-1,-1
33,9,443.678817040,270.994940304,20.821819399,37.730196004,-1,-1,-1
33,22,121.405414764,304.669741661,21.463182004,22.542564786,-1,-1,-1
33,0,301.679357762,238.661902259,42.673106890,108.027329485,-1,-1,-1
34,0,311.321599412,240.613035109,42.878890157,108.538719157,-1,-1,-1
34,7,388.941148512,256.385211807,20.851259752,31.319562546,-1,-1,-1
34,5,219.332288009,314.031396640,29.080615381,16.448373120,-1,-1,-1
34,6,248.816469109,257.613932758,30.876242527,46.257094098,-1,-1,-1
34,9,454.424151878,273.400344755,21.099494553,38.089876583,-1,-1,-1
34,19,274.965740406,336.782335924,18.507390059,22.155305848,-1,-1,-1
34,12,267.281546813,279.245488932,18.737266824,37.279736642,-1,-1,-1
34,4,121.589255898,321.594844304,225.251534079,96.032827131,-1,-1,-1
34,12,267.281546813,279.245488932,18.737266824,37.279736642,-1,-1,-1
34,9,454.424151878,273.400344755,21.099494553,38.089876583,-1,-1,-1
34,11,401.220862756,273.367599449,27.013682460,26.792360722,-1,-1,-1
34,9,454.424151878,273.400344755,21.099494553,38.089876583,-1,-1,-1
34,23,113.485132572,354.508860767,59.709887449,32.139214164,-1,-1,-1
35,0,324.088620156,232.500709525,43.131153542,108.742735048,-1,-1,-1
35,19,287.751355211,329.621883553,18.553303170,22.186603173,-1,-1,-1
35,4,134.877125587,314.322561080,225.127848968,96.010421938,-1,-1,-1
35,6,261.524961342,249.814487888,30.839628421,46.326542880,-1,-1,-1
35,5,232.164097042,306.484825214,29.030594284,16.451277030,-1,-1,-1
35,7,402.139569674,248.160748000,21.043439540,31.488838635,-1,-1,-1
35,14,458.311425964,275.598274473,26.800484661,34.386661320,-1,-1,-1
35,12,280.040775405,271.539866059,18.681480738,37.331212714,-1,-1,-1
35,14,458.311425964,275.598274473,26.800484661,34.386661320,-1,-1,-1
35,21,235.259821866,313.881100948,29.217261126,11.640147236,-1,-1,-1
35,133,276.626932867,267.481364923,22.383323714,47.126416357,-1,-1,-1
35,12,280.040775405,271.539866059,18.681480738,37.331212714,-1,-1,-1
35,9,468.463987465,265.416852938,21.454945019,38.413657867,-1,-1,-1
35,16,181.117013321,206.153152360,32.038087411,81.846718719,-1,-1,-1
